,neighborhood,date,type,x,y
17618,east_village,2018-02-21,Individual,6284417.0967457965,1839961.1197953566
17619,east_village,2018-02-21,Individual,6283799.582371087,1839931.441253944
17620,east_village,2018-02-21,Individual,6283806.129105386,1839930.580271057
17621,east_village,2018-02-21,Individual,6283746.311424024,1840067.77430553
17622,east_village,2018-02-21,Individual,6283745.410145783,1840072.5476091797
17623,east_village,2018-02-21,Individual,6282431.582654133,1839935.790176891
17624,east_village,2018-02-21,Individual,6282351.9652853515,1839963.5981469117
17625,east_village,2018-02-21,Individual,6282348.075351459,1839960.5477167396
17626,east_village,2018-02-21,Individual,6282212.455347383,1840056.1013305425
17627,east_village,2018-02-21,Individual,6282206.644647793,1840052.2914989006
17628,east_village,2018-02-21,Individual,6282072.7470502155,1840048.9372051554
17629,east_village,2018-02-21,Individual,6282066.48159936,1840052.2157841502
17630,east_village,2018-02-21,Individual,6282069.685281796,1840047.1701180253
17631,east_village,2018-02-21,Individual,6282070.613600573,1840045.0395163985
17632,east_village,2018-02-21,Individual,6282484.591478234,1840459.1770969525
17633,east_village,2018-02-21,Individual,6282485.939630767,1840461.4247723776
17634,east_village,2018-02-21,Individual,6282685.321401996,1840549.9831993429
17635,east_village,2018-02-21,Individual,6282689.400751346,1840550.9375305646
17636,east_village,2018-02-21,Individual,6282686.406105276,1840551.74896097
17637,east_village,2018-02-21,Structure,6282219.084248185,1840785.5988242081
17638,east_village,2018-02-21,Individual,6282483.071934971,1840741.3186407103
17639,east_village,2018-02-21,Individual,6282486.64931018,1840736.92875911
17640,east_village,2018-02-21,Structure,6282766.958554209,1840748.6965949668
17641,east_village,2018-02-21,Individual,6282639.198416819,1840746.2389575737
17642,east_village,2018-02-21,Individual,6282637.466858001,1840742.5466490835
17643,east_village,2018-02-21,Individual,6282631.953939907,1840743.6972938192
17644,east_village,2018-02-21,Individual,6282637.744359158,1840748.796982445
17645,east_village,2018-02-21,Individual,6282647.583458932,1840747.5879083225
17646,east_village,2018-02-21,Individual,6282635.594746712,1840746.0833439087
17647,east_village,2018-02-21,Structure,6282625.28556236,1840874.4082189463
17648,east_village,2018-02-21,Structure,6282624.244564764,1840874.929171665
17649,east_village,2018-02-21,Structure,6282623.083538305,1840877.0168876383
17650,east_village,2018-02-21,Structure,6282484.129989665,1840881.2470659034
17651,east_village,2018-02-21,Structure,6282487.3157457365,1840881.4043819169
17652,east_village,2018-02-21,Structure,6282487.129729374,1840879.053443779
17653,east_village,2018-02-21,Structure,6282477.035449873,1840880.808768167
17654,east_village,2018-02-21,Structure,6282485.934731139,1840880.625570612
17655,east_village,2018-02-21,Structure,6283821.669610217,1840312.1564372287
17656,east_village,2018-02-21,Structure,6284083.683119395,1840313.6939061559
17657,east_village,2018-02-21,Structure,6283869.204728607,1840475.1210826072
17658,east_village,2018-02-21,Individual,6285348.228759553,1840336.5769978438
17659,east_village,2018-02-21,Vehicle,6285293.335111162,1840516.826284186
17660,east_village,2018-02-21,Vehicle,6285261.0089021,1840376.6173121145
17661,east_village,2018-02-21,Individual,6285209.576511369,1840375.4872403648
17662,east_village,2018-02-21,Individual,6284925.020022302,1840353.8705887373
17663,east_village,2018-02-21,Individual,6284928.670760645,1840351.190568932
17664,east_village,2018-02-21,Individual,6284777.9240150815,1840359.435036449
17665,east_village,2018-02-21,Individual,6284775.334320294,1840361.8200001237
17666,east_village,2018-02-21,Individual,6284788.7813858455,1840567.4040183518
17667,east_village,2018-02-21,Structure,6284900.123799265,1840549.8901152334
17668,east_village,2018-02-21,Individual,6284772.30077357,1840482.4997201988
17669,east_village,2018-02-21,Structure,6284539.73884257,1840319.5261138906
17670,east_village,2018-02-21,Structure,6284532.504214059,1840317.3066390317
17671,east_village,2018-02-21,Structure,6284405.58243175,1840342.1715570367
17672,east_village,2018-02-21,Structure,6284402.533384347,1840340.5091965045
17673,east_village,2018-02-21,Individual,6283886.759233698,1840811.3916167987
17674,east_village,2018-02-21,Individual,6283789.55054087,1841096.7730287595
17675,east_village,2018-02-21,Individual,6284853.518894398,1840944.177536318
17676,east_village,2018-02-21,Individual,6284852.71547436,1840936.519241597
17677,east_village,2018-02-21,Individual,6284446.584222698,1841099.5306463419
17678,east_village,2018-02-21,Individual,6284456.284132114,1841102.8948154356
17679,east_village,2018-02-21,Individual,6284776.78785493,1841316.1775207722
17680,east_village,2018-02-21,Individual,6284806.53832129,1841190.7243675
17681,east_village,2018-02-21,Individual,6284796.535809906,1841184.359707054
17682,east_village,2018-02-21,Individual,6284800.042904109,1841185.543159176
17683,east_village,2018-02-21,Individual,6284797.304999876,1841187.0368724684
17684,east_village,2018-02-21,Structure,6284908.385417037,1841342.0957526225
17685,east_village,2018-02-21,Structure,6285132.584054192,1841327.4842966816
17686,east_village,2018-02-21,Individual,6284642.637433167,1841564.1709197543
17687,east_village,2018-02-21,Individual,6283873.44712887,1841137.4032719645
17688,east_village,2018-02-21,Individual,6283873.451393557,1841138.446424521
17689,east_village,2018-02-21,Individual,6283872.535880305,1841139.0299752776
17690,east_village,2018-02-21,Individual,6283868.208074209,1841144.0070393013
17691,east_village,2018-02-21,Individual,6283876.033225194,1841138.1327882237
17692,east_village,2018-02-21,Vehicle,6283937.657873037,1841238.6967257704
17693,east_village,2018-02-21,Structure,6283862.12879071,1841256.6929783234
17694,east_village,2018-02-21,Individual,6284015.740726919,1841604.4461787932
17695,east_village,2018-02-21,Vehicle,6283955.751725646,1841606.8960756576
17696,east_village,2018-02-21,Structure,6285292.381606438,1841149.7843857135
17697,east_village,2018-03-28,Individual,6284779.5913997,1839974.944724297
17698,east_village,2018-03-28,Individual,6284782.698220239,1839979.260710166
17699,east_village,2018-03-28,Structure,6284764.438715892,1840085.7047275463
17700,east_village,2018-03-28,Structure,6284809.849814699,1840196.1410583628
17701,east_village,2018-03-28,Structure,6284809.85038664,1840202.6507679485
17702,east_village,2018-03-28,Structure,6284816.383486853,1840198.4269027582
17703,east_village,2018-03-28,Individual,6283747.581020355,1840101.9449149354
17704,east_village,2018-03-28,Individual,6283745.100345607,1840101.0152233455
17705,east_village,2018-03-28,Individual,6283746.548963301,1840097.9991827325
17706,east_village,2018-03-28,Individual,6283742.351422728,1840106.9818132634
17707,east_village,2018-03-28,Structure,6283046.206830109,1840058.2594079403
17708,east_village,2018-03-28,Individual,6282903.468180089,1840072.4725247298
17709,east_village,2018-03-28,Individual,6282906.635897309,1840075.8639231324
17710,east_village,2018-03-28,Individual,6283014.094644064,1840203.3032341192
17711,east_village,2018-03-28,Individual,6283010.808850173,1840200.678939458
17712,east_village,2018-03-28,Individual,6283014.369782672,1840206.2911768819
17713,east_village,2018-03-28,Individual,6282682.836880272,1840184.6639039847
17714,east_village,2018-03-28,Individual,6282407.522851598,1839953.3693072116
17715,east_village,2018-03-28,Individual,6282197.768945874,1840087.1078231598
17716,east_village,2018-03-28,Individual,6282197.647414055,1840084.9869985902
17717,east_village,2018-03-28,Individual,6282398.802352199,1840335.0078806854
17718,east_village,2018-03-28,Individual,6282916.118155372,1840344.3702962198
17719,east_village,2018-03-28,Vehicle,6282821.653993893,1840482.398848994
17720,east_village,2018-03-28,Individual,6283041.802653207,1840481.6352296607
17721,east_village,2018-03-28,Individual,6283044.88097926,1840485.1162795853
17722,east_village,2018-03-28,Individual,6285349.457138028,1840360.0316655654
17723,east_village,2018-03-28,Individual,6284931.331974631,1840335.5785807562
17724,east_village,2018-03-28,Structure,6284818.540603611,1840340.5019917765
17725,east_village,2018-03-28,Structure,6284822.564202328,1840334.2954163766
17726,east_village,2018-03-28,Individual,6284786.054700414,1840457.7805400828
17727,east_village,2018-03-28,Individual,6284786.094723794,1840461.1505691686
17728,east_village,2018-03-28,Individual,6284508.589290148,1840341.8073777328
17729,east_village,2018-03-28,Structure,6284417.60674521,1840323.2001741307
17730,east_village,2018-03-28,Individual,6284166.797298978,1840338.3445583847
17731,east_village,2018-03-28,Individual,6284166.109063597,1840333.1692716659
17732,east_village,2018-03-28,Individual,6284166.064303601,1840334.1725110451
17733,east_village,2018-03-28,Individual,6284168.930641403,1840337.890177275
17734,east_village,2018-03-28,Structure,6284085.5252981465,1840344.7106080062
17735,east_village,2018-03-28,Structure,6284087.964164987,1840344.1969567789
17736,east_village,2018-03-28,Vehicle,6284709.184880616,1840466.8737100246
17737,east_village,2018-03-28,Individual,6284648.03286909,1840501.5658483694
17738,east_village,2018-03-28,Individual,6284306.359193161,1840456.1088739582
17739,east_village,2018-03-28,Individual,6284303.806998219,1840458.317032289
17740,east_village,2018-03-28,Individual,6284035.387185878,1840481.4158805888
17741,east_village,2018-03-28,Individual,6284036.607830131,1840478.391407433
17742,east_village,2018-03-28,Individual,6284038.127966069,1840472.992960676
17743,east_village,2018-03-28,Individual,6282690.812452213,1840572.564858144
17744,east_village,2018-03-28,Individual,6282681.23750622,1840579.3963980011
17745,east_village,2018-03-28,Individual,6282683.732465292,1840577.0923036127
17746,east_village,2018-03-28,Individual,6282456.152292751,1840589.7292540348
17747,east_village,2018-03-28,Individual,6282210.538199101,1840546.3553588653
17748,east_village,2018-03-28,Individual,6282046.178577338,1840511.9841185333
17749,east_village,2018-03-28,Individual,6284814.404190665,1840565.8969762223
17750,east_village,2018-03-28,Individual,6284803.555046267,1840564.5797585386
17751,east_village,2018-03-28,Individual,6284810.550210327,1840565.0392938221
17752,east_village,2018-03-28,Individual,6284804.889768651,1840563.159188113
17753,east_village,2018-03-28,Individual,6284805.454099081,1840571.3993486909
17754,east_village,2018-03-28,Individual,6284809.825226664,1840565.413504139
17755,east_village,2018-03-28,Individual,6284808.397977213,1840561.4679252827
17756,east_village,2018-03-28,Vehicle,6284490.413901768,1840621.4345913974
17757,east_village,2018-03-28,Individual,6284851.488928527,1840964.4531998436
17758,east_village,2018-03-28,Individual,6284853.015556421,1840963.1344094926
17759,east_village,2018-03-28,Individual,6284024.50961351,1840779.5884288705
17760,east_village,2018-03-28,Individual,6284022.3827519035,1840781.8374597502
17761,east_village,2018-03-28,Individual,6283615.823091795,1840936.7440083213
17762,east_village,2018-03-28,Individual,6283616.9113923535,1840931.1113213403
17763,east_village,2018-03-28,Structure,6283452.824299712,1840741.5906270668
17764,east_village,2018-03-28,Individual,6283324.510326987,1840866.3737336025
17765,east_village,2018-03-28,Vehicle,6282831.803677834,1840746.085700329
17766,east_village,2018-03-28,Individual,6282707.141623746,1840711.6014042154
17767,east_village,2018-03-28,Individual,6282714.522351769,1840710.3400318606
17768,east_village,2018-03-28,Individual,6282716.598189452,1840700.2723556475
17769,east_village,2018-03-28,Structure,6282759.920595915,1840848.6086865976
17770,east_village,2018-03-28,Individual,6282764.780995091,1840945.5464991182
17771,east_village,2018-03-28,Structure,6282610.284811099,1840764.1063192694
17772,east_village,2018-03-28,Structure,6282611.098396355,1840766.6406813844
17773,east_village,2018-03-28,Structure,6282608.05685242,1840767.7527417706
17774,east_village,2018-03-28,Individual,6282623.942192508,1840898.883936617
17775,east_village,2018-03-28,Individual,6282624.254080623,1840899.5950014894
17776,east_village,2018-03-28,Individual,6282626.550253318,1840898.5297436914
17777,east_village,2018-03-28,Individual,6282625.899806731,1840900.6209249203
17778,east_village,2018-03-28,Individual,6282623.120132769,1840900.7984898707
17779,east_village,2018-03-28,Individual,6282624.41531876,1840900.289022664
17780,east_village,2018-03-28,Individual,6282622.432629486,1840898.8814141306
17781,east_village,2018-03-28,Individual,6282622.225023774,1840901.1649045441
